Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.574455989713878,-5.884202800854164,4.461311651024289,-4.519126452729552,7.055943072514388 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.393210841032516,-8.351485585489059,3.913448715056461,-6.650250999953357,6.95841903636141 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,6.19248119310494,-10.826695456648107,3.359463386113191,-8.787877222837722,6.830082049837981 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.976313312562569,-13.308527464472049,2.790596759895834,-10.933087669012594,6.680368483520017 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,5.9077507484126239,-13.109377340114837,2.711742340721173,-10.770793529820367,6.545087833916793 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,5.825698240165676,-12.932323464374733,2.6718690485548679,-10.62037132939156,6.440776145230705 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,5.760358966897494,-12.754131824602828,2.637251948512244,-10.469691046815,6.362184244284647 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.705893219716227,-12.576021762675098,2.615199338792877,-10.316769737027812,6.298601342596147 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.652992894325428,-12.449410847193782,2.6024742004007637,-10.178902939395812,6.241377316290205 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.603099214110145,-12.324143470548178,2.585399258404209,-10.021892980679013,6.186172889774241 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,5.554078766581198,-12.200374457346955,2.5761335453805147,-9.883055079895826,6.1318568427301589 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.505434212040082,-12.07815451843015,2.5613505923972186,-9.726461820076452,6.078252344797342 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.4531722699628439,-12.050464251717598,2.508310007697787,-9.75934814663026,6.02462986136546 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.401307249049931,-12.023835522847277,2.4577641453176968,-9.791276177119699,5.970683835897972 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.349310276613877,-11.99870502783643,2.407539376743614,-9.822268091623642,5.91650369336473 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.297272388536483,-11.974944317517279,2.357489347994715,-9.852290396436957,5.862270361528972 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,5.250781772367351,-11.853025312099641,2.3391165258427124,-9.762807404316959,5.809104483975346 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,5.20449309204384,-11.731174514591635,2.3191203363741694,-9.665348641432388,5.757466532979175 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,5.159197813376097,-11.609301972367126,2.299467086782556,-9.56712970667104,5.707145536861437 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.114731770187196,-11.48743911825914,2.28061497858306,-9.468713653230396,5.657786610705682 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.063379463765979,-11.488438341562653,2.2361812591326499,-9.469116833291537,5.607845450902793 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,5.012659822460629,-11.48938791923635,2.192422890066098,-9.476280617181829,5.556631813995886 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.961419156708868,-11.490379066280902,2.1488144822710639,-9.483990572363325,5.50441789996582 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.909879068379707,-11.491368127155184,2.104843552326031,-9.491826595103135,5.451704370472299 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.860311028056479,-11.468473624286589,2.056002865243329,-9.51718318412918,5.39916895957468 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.810638630260281,-11.446765251329696,2.0088658978282298,-9.542655952045039,5.34715576458642 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7612735199520179,-11.426162237592763,1.9621122650074768,-9.567407620119127,5.2956378574889009 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,4.7122169735389589,-11.406599112712059,1.9158207537263934,-9.591329850043849,5.244493499615235 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,4.662569729587232,-11.357125342242073,1.8896939481141999,-9.54106126320039,5.19333499596933 
 01/01  07:30:00,-10.3,164.70730277996078,1.0,22.819555959623899,1.0,22.819555959623899,164.70730277996078,4.734009578170244,-9.68343344007887,2.181846805432542,-9.219259475590377,5.160586732196765 
 01/01  07:45:00,-10.15,808.7145075753374,1.0,109.75755355442667,1.0,109.75755355442667,808.7145075753374,5.1355704543633788,-3.3115358731448074,3.4439909453627708,-8.122666502501602,5.197685582547247 
 01/01  08:00:00,-10.0,1470.5605139501664,1.0,195.8764694434918,1.0,195.8764694434918,1470.5605139501664,5.639748396186987,3.1652530115875208,4.855918931825272,-7.018089101020678,5.3120247061122429 
 01/01  08:15:00,-9.725,2130.1268679617157,1.0,278.97248314719988,1.0,278.97248314719988,2130.1268679617157,6.080172032094617,8.347440976891589,6.308613555869329,-6.035912920380611,5.480553458639705 
 01/01  08:30:00,-9.45,2825.385387072841,1.0,364.91995730569456,1.0,364.91995730569456,2825.385387072841,6.52543819574276,13.422652853569656,7.708828746364247,-5.0460830161734979,5.694688313381713 
