Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.6099673694580802,-6.015507097636019,-2.0407146839081635,-5.280807036766305,-0.3241285301859229 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.7830151650289667,-8.483384389628739,-2.776506943935715,-7.287588092948795,-0.4046179987829242 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,-0.9794046610254409,-10.96033657875914,-3.510646974823203,-9.300782117892482,-0.520859743767605 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,-1.1908999192172337,-13.443696521038572,-4.257565624098845,-11.32301606390746,-0.6633050722316847 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,-1.2413415326692097,-13.245762857786922,-4.299254489558507,-11.189125677812513,-0.7922283013429258 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,-1.3080515734720737,-13.068404403411538,-4.301723394262808,-11.05984093731945,-0.8881300954834558 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,-1.3571293977787398,-12.88974331725212,-4.307773406516446,-10.91057409991754,-0.9551326543710921 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-1.39407673114666,-12.711137235344909,-4.293249256807712,-10.776495671545718,-1.004042022732063 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.4291506668535388,-12.58779426225744,-4.27904624823384,-10.644961888875969,-1.0443947414125819 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.4603619661938626,-12.465934694009333,-4.262706723895917,-10.513504985842588,-1.0813344921908177 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.4903152439524295,-12.345742397015052,-4.244397914851561,-10.382092422772303,-1.1166827236529953 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.5185818085880075,-12.227280026393697,-4.225374418397678,-10.251130014513138,-1.150781236145178 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.5524511208355035,-12.194998746372108,-4.262451937271294,-10.264742409939914,-1.1848092231061634 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.5847758015380678,-12.163890689398434,-4.294244296086845,-10.285431390403574,-1.2192275807317917 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.617397663176757,-12.134549188878632,-4.324892571763314,-10.306221835620534,-1.2539267679131714 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.6501124318466618,-12.106780593174558,-4.355349744206535,-10.32648602902168,-1.288704614052555 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,-1.6759924505534643,-11.984375849762082,-4.344062741599714,-10.241987382918922,-1.322278953680531 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,-1.7026139312532587,-11.862117163944634,-4.334628286460202,-10.149885349176373,-1.3541903955563828 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,-1.7281888797029717,-11.739799308999182,-4.325272942594495,-10.056907715581474,-1.3847182420689044 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.752946201060353,-11.61749461241783,-4.315200976756955,-9.963630146125752,-1.41426080748502 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.7862831079619673,-11.618198277646887,-4.338511166304897,-9.96524374438502,-1.444476480446673 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.8181116974438186,-11.61875674508949,-4.363707362811169,-9.970706274362329,-1.4761414450437789 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.850598717626575,-11.619397972900263,-4.388660856915408,-9.97699158757706,-1.5089998614373968 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.8834615254949055,-11.620035779521358,-4.413893466813306,-9.983691980451966,-1.5425316867087036 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.9130503904553973,-11.59341548100818,-4.445752167524006,-9.998534686331709,-1.5759661337091103 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.94489814231432,-11.568214197745947,-4.473413270498554,-10.0142808430179,-1.6090210905711549 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.9743634416945484,-11.544212444559339,-4.501144115590023,-10.02999710816681,-1.641573749177916 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-2.004685654593268,-11.521486850298715,-4.52584168176088,-10.043740819539437,-1.6736445830861502 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,-2.0369506915597714,-11.474564885556403,-4.528652686977239,-10.013557908741177,-1.7058596368685462 
 01/01  07:30:00,-10.3,48.37781979229514,1.0,22.819555959623899,1.0,22.819555959623899,48.37781979229514,-1.9674470817278505,-9.801998730776348,-4.144037233474933,-9.629281129687684,-1.725179443241245 
 01/01  07:45:00,-10.15,237.88593593245407,1.0,109.75755355442667,1.0,109.75755355442667,237.88593593245407,-1.6248381787564006,-3.448951813436862,-2.5642283947854027,-8.294642717848604,-1.696305190760339 
 01/01  08:00:00,-10.0,433.6486066510219,1.0,195.8764694434918,1.0,195.8764694434918,433.6486066510219,-1.2134538934973414,3.0429385375343189,-0.8377718608334135,-6.931604082909075,-1.6144735853948605 
 01/01  08:15:00,-9.725,629.8133241912386,1.0,278.97248314719988,1.0,278.97248314719988,629.8133241912386,-0.8980775834424403,8.232085867156794,0.7005391483878611,-5.742944090679771,-1.4898624355566879 
 01/01  08:30:00,-9.45,837.7116854113558,1.0,364.91995730569456,1.0,364.91995730569456,837.7116854113558,-0.559414118787854,13.313702994216302,2.228895168545705,-4.558315632349604,-1.3290453206740263 
 01/01  08:45:00,-9.175,976.7624830576193,1.0,420.35879993239237,1.0,420.35879993239237,976.7624830576193,-0.33398092974865636,16.07464771133182,3.230473618971587,-3.8149103028457604,-1.1495279749751804 
 01/01  09:00:00,-8.9,1121.6146084510393,1.0,478.00138373643099,1.0,478.00138373643099,1121.6146084510393,-0.06717072761451186,19.070767965114933,4.24402557458302,-3.0546545000581775,-0.958859957439419 
 01/01  09:15:00,-8.350000000000002,1270.0269553388162,1.0,536.9185644770597,1.0,536.9185644770597,1270.0269553388162,0.1371080785505069,20.193727642646917,5.279293336396336,-2.2790443864874989,-0.7532810740938646 
 01/01  09:30:00,-7.800000000000001,1423.952062283466,1.0,598.0969199229219,1.0,598.0969199229219,1423.952062283466,0.36384517627276399,21.450721893028534,6.330713420847417,-1.5092748160483325,-0.5357113230466603 
 01/01  09:45:00,-7.25,1526.2141510839877,1.0,637.6133352894237,1.0,637.6133352894237,1526.2141510839877,0.5256836245388852,21.514090032466059,7.0584381636457469,-0.987425205433567,-0.31975730815277417 
 01/01  10:00:00,-6.7,1627.1474770805795,1.0,676.6412284283772,1.0,676.6412284283772,1627.1474770805795,0.7009142317469536,21.677178216335077,7.762860605474998,-0.4720280411160047,-0.11321498793189465 
 01/01  10:15:00,-6.275,1726.3559791399826,1.0,715.0112779846514,1.0,715.0112779846514,1726.3559791399826,0.9536320964242433,23.77414488160486,8.522326102154011,0.28662329350106577,0.08827269047236856 
 01/01  10:30:00,-5.85,1823.2698116145473,1.0,752.5077794605232,1.0,752.5077794605232,1823.2698116145473,1.191069800157092,25.708793900236626,9.267217880447902,1.0236969510308427,0.289740505858343 
 01/01  10:45:00,-5.425,1796.527582854471,1.0,742.5988714321785,1.0,742.5988714321785,1796.527582854471,1.316523616373638,25.560522909299097,9.345603672208086,1.2854866430448056,0.47736366550185618 
 01/01  11:00:00,-5.0,1757.2302902542625,1.0,727.8169025450712,1.0,727.8169025450712,1757.2302902542625,1.4390302842185312,25.330636455580288,9.336813547243878,1.5082848407738539,0.6417845868918966 
 01/01  11:15:00,-4.575,1688.8915154248735,1.0,700.3759009170325,1.0,700.3759009170325,1688.8915154248735,1.5180116270493276,24.58750628817832,9.160618362761568,1.6523736441653228,0.7790954466850464 
 01/01  11:30:00,-4.15,1637.402928242804,1.0,681.6705029034473,1.0,681.6705029034473,1637.402928242804,1.613299325432831,24.256484813064068,9.086920608800995,1.8750538904228052,0.8956569358216139 
 01/01  11:45:00,-3.7249999999999998,1436.3325328204419,1.0,602.01865277251,1.0,602.01865277251,1436.3325328204419,1.5245851417098393,21.228032382346144,8.160408423620936,1.5213930668214744,0.9762239686279213 
 01/01  12:00:00,-3.3,1172.3264399988607,1.0,493.55004396206007,1.0,493.55004396206007,1172.3264399988607,1.3525094705933006,17.04900525719118,6.768217382898115,0.8760597305737292,1.007136156573795 
 01/01  12:15:00,-3.0249999999999996,965.8676445104285,1.0,412.335026418112,1.0,412.335026418112,965.8676445104285,1.2351438139511846,14.203611171497253,5.684657020322845,0.418459657894914,0.9974352275832439 
 01/01  12:30:00,-2.75,705.6249663298465,1.0,305.94037763660148,1.0,305.94037763660148,705.6249663298465,1.0126267951662369,10.029800593578925,4.196754845391752,-0.30822056279646406,0.9497244196668097 
 01/01  12:45:00,-2.475,643.2935934547763,1.0,281.0763483922329,1.0,281.0763483922329,643.2935934547763,0.9984392091633819,9.51594791664687,3.8926032554318228,-0.2433848515135537,0.8939546967154316 
 01/01  13:00:00,-2.2,582.2666563732777,1.0,256.7721209415886,1.0,256.7721209415886,582.2666563732777,0.9708801709765901,8.908053362897724,3.623712548759954,-0.15848178037560957,0.8492548357533798 
 01/01  13:15:00,-1.9250000000000003,475.0797112458438,1.0,210.73276284570657,1.0,210.73276284570657,475.0797112458438,0.882499511867659,7.358923870834862,3.003543404920265,-0.3321821292175855,0.8115008289094371 
 01/01  13:30:00,-1.6500000000000002,421.0810450664391,1.0,189.38488290342594,1.0,189.38488290342594,421.0810450664391,0.8665669687137955,6.951113513188924,2.7452987679101854,-0.27037114643349016,0.7802042397920646 
 01/01  13:45:00,-1.375,401.774828289982,1.0,179.3940297802914,1.0,179.3940297802914,401.774828289982,0.8731290424533083,7.0695546937013848,2.6916000605221486,-0.07604560270863203,0.7566950890844433 
 01/01  14:00:00,-1.1,382.12108825797437,1.0,169.43349014176136,1.0,169.43349014176136,382.12108825797437,0.8783300015024992,7.165718445224117,2.6353418553248959,0.1151598115534398,0.7409530951544646 
 01/01  14:15:00,-1.1,401.91385134140628,1.0,178.15692317953907,1.0,178.15692317953907,401.91385134140628,0.9225190364702457,7.978628533036366,2.7875369379336236,0.2539681038742856,0.7346436790576036 
 01/01  14:30:00,-1.1,377.40659100319177,1.0,166.40516310952945,1.0,166.40516310952945,377.40659100319177,0.893883674795631,7.614851315689384,2.6166596830435084,0.15888766719621118,0.731881509974128 
 01/01  14:45:00,-1.1,317.75596371098598,1.0,140.8967369711617,1.0,140.8967369711617,317.75596371098598,0.8131973095223535,6.4062966962490039,2.1924097601429368,-0.13700099767885377,0.7238018348179584 
 01/01  15:00:00,-1.1,261.0934712331853,1.0,116.57355796743004,1.0,116.57355796743004,261.0934712331853,0.7340316300455779,5.19356966853716,1.7641475298515844,-0.44009121860426606,0.702135499121387 
 01/01  15:15:00,-1.1,206.91088787927186,1.0,93.14939272689483,1.0,93.14939272689483,206.91088787927186,0.6538767414248748,4.131897038112906,1.3621706353777086,-0.6805023230520533,0.6675576678204913 
 01/01  15:30:00,-1.1,128.24394957662509,1.0,57.94047897402063,1.0,57.94047897402063,128.24394957662509,0.4950243212432435,1.9929321805445777,0.7049443471881887,-1.1312525155227605,0.6183045145284397 
 01/01  15:45:00,-1.1,99.28426277067597,1.0,45.38251793443488,1.0,45.38251793443488,99.28426277067597,0.44836572660343179,1.377880339420181,0.43454104417628516,-1.286844586290556,0.5617396640755756 
 01/01  16:00:00,-1.1,69.22193753677786,1.0,32.02625108222755,1.0,32.02625108222755,69.22193753677786,0.3670763083534671,0.5004885440575909,0.16601524312557104,-1.4593896067054857,0.5031743368982298 
 01/01  16:15:00,-1.1,37.939612009912227,1.0,17.762198626050539,1.0,17.762198626050539,37.939612009912227,0.2572395448836679,-0.7689411838038393,-0.15916235483314268,-1.7544354069320889,0.4399073224695657 
 01/01  16:30:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.10039652179012469,-2.613626221897169,-0.5437330374609246,-2.0823435454171888,0.3620407811510763 
 01/01  16:45:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06431433454538725,-2.756679315407441,-0.6286172754516883,-2.158091055314344,0.27950211629903279 
 01/01  17:00:00,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.010675012122477543,-2.9620685086755924,-0.6862925719019017,-2.236198026240288,0.20459464043263693 
 01/01  17:15:00,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.032766406584503537,-3.1080866682005845,-0.7657235534624647,-2.371005824836743,0.1432212933269036 
 01/01  17:30:00,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.07171175197599542,-3.2605118812058246,-0.83515414138202,-2.49645360830948,0.09451254187299919 
 01/01  17:45:00,-1.5499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.10744958813345931,-3.4122352344786948,-0.8993415054823117,-2.6152190933394197,0.05475990947203898 
 01/01  18:00:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.1404773328301191,-3.5640070246537398,-0.9643892237306773,-2.745242243917005,0.020545622637496546 
 01/01  18:15:00,-1.825,0.0,0.0,0.0,0.0,0.0,0.0,-0.14324628160843018,-3.394631605157706,-0.9824165681774844,-2.752620144679554,-0.006520142396031582 
 01/01  18:30:00,-1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.14672217653224185,-3.309247707025986,-0.9996543145039141,-2.774633372012829,-0.025232362941795727 
 01/01  18:45:00,-2.075,0.0,0.0,0.0,0.0,0.0,0.0,-0.15516224847784278,-3.377968632062354,-1.0343813880988365,-2.852439792727864,-0.037494298765269 
