Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.085987969930873,-5.893146044701408,2.611268690179827,-3.499091167729091,6.5329488003833859 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.896631942744787,-8.360649068787988,1.8045271384006583,-5.4316267139807909,6.424390826192898 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,5.6851209930662629,-10.836241397462193,0.9911897535017147,-7.370172978829601,6.281015793142912 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.456223934367791,-13.318467048430513,0.1629850227790257,-9.317050324314892,6.113809026186042 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,5.379183140824457,-13.11958859402807,0.12395904055955498,-9.178076024878806,5.9644204884115299 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,5.289177999707839,-12.942654375551469,0.10887148595224972,-9.06568555385195,5.850884366021731 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,5.2181626243460219,-12.764490892734571,0.09695192954131926,-8.943093603556179,5.766512835527728 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,5.159347584020495,-12.586413914738248,0.0971492273253034,-8.815220277045853,5.698815706240775 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.102649300727737,-12.460143259405541,0.10675550815034285,-8.659304636860952,5.638074893749568 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.049413493118199,-12.335238312119705,0.12686311664879214,-8.522600038651035,5.579796130148089 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,4.997129654969874,-12.211843696941236,0.14538692567742829,-8.377006238366846,5.522691309393726 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,4.945485872685321,-12.090018231972073,0.16383588938458616,-8.230661944287477,5.466568558831983 
