Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.665509070066186,-5.93720962601054,1.0324197393854889,-4.234588135030322,4.059152960613599 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.483515784982023,-8.404965129244273,0.26518788949920238,-6.203670000212583,3.961320415610811 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,3.278740840259468,-10.88105274412303,-0.5060000117028949,-8.178790952182112,3.828729462593624 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.056174132349834,-13.363678253909012,-1.2916000313045402,-10.162364378616758,3.671660121985814 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,2.990073472231864,-13.165084664487392,-1.3334390683277207,-10.022447885167822,3.530842293369014 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,2.909060176086372,-12.988007152625962,-1.3448101531037083,-9.902411539797868,3.424737980249651 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,2.8465457595912104,-12.809651174935066,-1.3587372166541059,-9.761971963118868,3.347498668770903 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7962112505745266,-12.63137633449741,-1.3517650050144994,-9.636481774185143,3.2873375099088748 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.7479005702136707,-12.506152834015053,-1.3384825110180146,-9.496284140671662,3.234673081931223 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.703113378803784,-12.382337362491967,-1.3238163917380917,-9.35480740998048,3.1846996944273968 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.6593741616573927,-12.26009245255647,-1.3074531907661822,-9.21299833590274,3.1359383530049707 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.6162414734803147,-12.139475383780104,-1.2904352163687918,-9.071364750905275,3.088144926790751 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.56917813310775,-12.109927323948025,-1.346622572745673,-9.105312906034328,3.0400825105590445 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.522477444964696,-12.081530898588684,-1.3950607987228523,-9.146222059714376,2.991320137282857 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.475478421310436,-12.054723097758151,-1.4423680366875829,-9.187106506817145,2.942060596049108 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.42832436743055,-12.029367973842533,-1.489351775036539,-9.227078437830699,2.8926163976926184 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,2.3870216618801805,-11.907308869898568,-1.4862308276764225,-9.148733394270835,2.8444181047469008 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,2.345980587029949,-11.785328698755018,-1.4860763984133883,-9.06263487523779,2.7980243668693145 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,2.306051178218773,-11.663323863654688,-1.4858112428290725,-8.975474646369321,2.753168941688985 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.267047509484822,-11.541327931766333,-1.4847681341807402,-8.887961685502035,2.7094123789616857 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.220837044136243,-11.542253854545296,-1.517477108356161,-8.893948013695252,2.6651143274873356 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1751904577956755,-11.543105125254684,-1.5566317023012744,-8.90120851668837,2.619312542934763 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1289961379366355,-11.544005174459683,-1.591938787646086,-8.910965607214849,2.572304473105225 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.08242500590994,-11.544903174125223,-1.6273477273731488,-8.921310565247211,2.524693011344 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0378722282516508,-11.52050865409709,-1.6730590691958014,-8.955472701062263,2.4771511998749298 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.9931619850058203,-11.49738158382239,-1.7166120033205062,-8.989875722144234,2.4300359509965867 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.948704679663859,-11.475428512840397,-1.7595844671913029,-9.023499866401267,2.3833533589079458 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.904522146808046,-11.454579740843484,-1.801986777522302,-9.056147205204752,2.3370105030639967 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,1.8597682444068858,-11.406229739433071,-1.8085370184311387,-9.005384139894773,2.2908434518960387 
 01/01  07:30:00,-10.3,123.87783879393521,1.0,22.819555959623899,1.0,22.819555959623899,123.87783879393521,1.9311967520741665,-9.732953286931457,-1.4038505768237429,-8.591814156721512,2.262476352325 
 01/01  07:45:00,-10.15,609.2361052149693,1.0,109.75755355442667,1.0,109.75755355442667,609.2361052149693,2.32027493367664,-3.3679591590092055,0.21752145356009579,-7.171885027200915,2.3004779803227937 
