Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.9854035754105627,-5.93137819091756,1.6230772973576678,-4.426804045087124,4.39124622124862 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.804099673803904,-8.399103584531876,0.932525911462335,-6.453054700098676,4.295768203098574 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,3.602031351186002,-10.874997725879784,0.23739970112359289,-8.485615206555679,4.166701145329064 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.383518657943101,-13.357487646613201,-0.4719785083594843,-10.526240468783613,4.014098142678849 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,3.3180321457943799,-13.158822221423275,-0.5255852353346882,-10.378732211346233,3.876831514008848 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,3.238638504290853,-12.981686434840445,-0.5483576934703365,-10.241104650356249,3.7727688710162905 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,3.177090267759298,-12.80334699273077,-0.5609812739216409,-10.11289860345471,3.696630266775792 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.1271458437684278,-12.625076714011068,-0.5689173508511658,-9.961480785726963,3.6369524921482276 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0791707092870586,-12.499684867786677,-0.5616365427813435,-9.82812415671151,3.584504851267589 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0345688596960915,-12.375689754389573,-0.5553867828554644,-9.68597014596537,3.534636347959742 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.990963248414731,-12.253255557848777,-0.5478694313669053,-9.542801834211616,3.4859059938162337 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9479225073786559,-12.132440433874404,-0.5397346424990701,-9.39970313141049,3.438077842737516 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.90106640945743,-12.103089759460694,-0.5936029651441004,-9.42868888506564,3.3900825185926486 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8545956086109798,-12.074878633972004,-0.6405318611858775,-9.464785774390407,3.3415411201052165 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.807889734210354,-12.04824548759712,-0.6865103145662488,-9.500761594271126,3.2926162947977675 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,2.7610730529911446,-12.023056387790687,-0.7322216808863686,-9.53583437505722,3.243565890834052 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,2.720013102153212,-11.900996895570156,-0.7347483296057362,-9.453303194185083,3.195688788376802 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,2.6791867543724217,-11.779016752524657,-0.7398575686985964,-9.362862380719378,3.1495011752784238 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,2.639417304648423,-11.657013415356694,-0.7447784274855849,-9.271461999357883,3.104760785857509 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.600529941030275,-11.535019375021811,-0.7489174152208875,-9.179769578400283,3.0610638206130345 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5545007651188995,-11.535938533404734,-0.783153105210431,-9.184579170566736,3.016844855410428 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.5090451204748498,-11.53678604414041,-0.8231384198591059,-9.190370392620423,2.9711761121738218 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.4630509823656707,-11.53768133494747,-0.859704693738081,-9.198979971725067,2.924344067160885 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.416691263781459,-11.538574656886612,-0.8964287357300123,-9.208121168665287,2.8769284878305889 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.372366463053709,-11.514342790977218,-0.9409447396213864,-9.23786752955391,2.829622395423283 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.32789661166793,-11.491368385885844,-0.9834979714620431,-9.267797860218991,2.782784895788391 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.283697480756748,-11.469560456342516,-1.0255620960423358,-9.296986932763958,2.7364084643547654 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,2.2397839864646555,-11.448849953059332,-1.0671100984831128,-9.325273070821197,2.6903858186047886 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,2.195234420929954,-11.400351250185106,-1.0794409657863753,-9.275394412268497,2.644450567723657 
 01/01  07:30:00,-10.3,123.87783879393521,1.0,22.819555959623899,1.0,22.819555959623899,123.87783879393521,2.2662013408358936,-9.727071604959772,-0.6834381235032652,-8.871905936930603,2.6161331137425276 
 01/01  07:45:00,-10.15,609.2361052149693,1.0,109.75755355442667,1.0,109.75755355442667,609.2361052149693,2.652486978802385,-3.3614834665053414,0.9190398604540633,-7.475368475936875,2.6537238979842998 
 01/01  08:00:00,-10.0,1111.172358445356,1.0,195.8764694434918,1.0,195.8764694434918,1111.172358445356,3.1785043900148857,3.1675255160879547,2.6453195254966319,-6.099122928438419,2.762055018428889 
 01/01  08:15:00,-9.725,1614.8145795115179,1.0,278.97248314719988,1.0,278.97248314719988,1614.8145795115179,3.5282204555572886,8.29720164751492,4.2754424598437599,-4.9121358954161,2.922259474945618 
 01/01  08:30:00,-9.45,2149.451485223683,1.0,364.91995730569456,1.0,364.91995730569456,2149.451485223683,3.9492123711838764,13.384301056510282,5.837193927430121,-3.766333662504792,3.125873790600905 
 01/01  08:45:00,-9.175,2508.346142106506,1.0,420.35879993239237,1.0,420.35879993239237,2508.346142106506,4.240697112974478,16.141724994501169,6.844256339707158,-3.062519520590456,3.3523347636085569 
 01/01  09:00:00,-8.9,2882.8423826304649,1.0,478.00138373643099,1.0,478.00138373643099,2882.8423826304649,4.583685266564815,19.13706856093278,7.856721302488495,-2.3429063966997889,3.5914976549403119 
 01/01  09:15:00,-8.350000000000002,3267.2031696683186,1.0,536.9185644770597,1.0,536.9185644770597,3267.2031696683186,4.870823016708309,20.25538618480427,8.882779466768853,-1.6387505156019416,3.8441406462653178 
 01/01  09:30:00,-7.800000000000001,3666.413291120194,1.0,598.0969199229219,1.0,598.0969199229219,3666.413291120194,5.185123458636845,21.508954542228464,9.927870296306765,-0.934584298443383,4.119579787034574 
 01/01  09:45:00,-7.25,3933.0550318077687,1.0,637.6133352894237,1.0,637.6133352894237,3933.0550318077687,5.42808333206837,21.569250600350715,10.656422054005816,-0.4692926301635225,4.403522920253465 
 01/01  10:00:00,-6.7,4196.486591460473,1.0,676.6412284283772,1.0,676.6412284283772,4196.486591460473,5.693253847770921,21.729901101032838,11.361160670656716,-0.005760190194166626,4.684167471490921 
 01/01  10:15:00,-6.275,4455.537253102586,1.0,715.0112779846514,1.0,715.0112779846514,4455.537253102586,6.0352542404725899,23.827686237897998,12.127921107621888,0.7271595680593919,4.964052223273975 
 01/01  10:30:00,-5.85,4708.589163533651,1.0,752.5077794605232,1.0,752.5077794605232,4708.589163533651,6.365653305409899,25.762905142763278,12.882750702408373,1.4399884154740335,5.247715951938159 
 01/01  10:45:00,-5.425,4641.071437787818,1.0,742.5988714321785,1.0,742.5988714321785,4641.071437787818,6.560897009146537,25.614873869869017,13.019667758083017,1.7138455776218962,5.517497320001687 
 01/01  11:00:00,-5.0,4540.491218891129,1.0,727.8169025450712,1.0,727.8169025450712,4540.491218891129,6.751458968567003,25.38583906189676,13.069244732630694,1.9526256626052146,5.7604272863035039 
 01/01  11:15:00,-4.575,4364.563258174008,1.0,700.3759009170325,1.0,700.3759009170325,4364.563258174008,6.884418811440063,24.643362594389037,12.948956303454452,2.114304947565074,5.969317293574959 
 01/01  11:30:00,-4.15,4231.2947904945499,1.0,681.6705029034473,1.0,681.6705029034473,4231.2947904945499,7.038910778200746,24.313035226272289,12.940495384601832,2.3645106350807625,6.152180825254076 
 01/01  11:45:00,-3.7249999999999998,3710.7631796802099,1.0,602.01865277251,1.0,602.01865277251,3710.7631796802099,6.957830898078151,21.284742082962084,12.111102193020202,2.065145357802976,6.287268553012024 
 01/01  12:00:00,-3.3,3028.0947855069919,1.0,493.55004396206007,1.0,493.55004396206007,3028.0947855069919,6.768972318301198,17.10635522109623,10.773734973394312,1.4632709011616499,6.350487119245966 
 01/01  12:15:00,-3.0249999999999996,2493.066776141015,1.0,412.335026418112,1.0,412.335026418112,2493.066776141015,6.635119768304765,14.261995609882823,9.753431352207486,1.0680331537275834,6.356583877356529 
 01/01  12:30:00,-2.75,1819.8523785151663,1.0,305.94037763660148,1.0,305.94037763660148,1819.8523785151663,6.340618681500093,10.08872982606381,8.298943906916634,0.3934640205459914,6.314604316162159 
 01/01  12:45:00,-2.475,1658.3119082134397,1.0,281.0763483922329,1.0,281.0763483922329,1658.3119082134397,6.317009288951984,9.575499210585628,7.978981896368225,0.47933199917798677,6.260229205464799 
 01/01  13:00:00,-2.2,1500.1495077213409,1.0,256.7721209415886,1.0,256.7721209415886,1500.1495077213409,6.283921599858223,8.969102092675625,7.724189496510178,0.5902317056880406,6.213791409140681 
 01/01  13:15:00,-1.9250000000000003,1223.4754548912934,1.0,210.73276284570657,1.0,210.73276284570657,1223.4754548912934,6.155339091837858,7.421219456100464,7.088941523534345,0.4392354807563379,6.1717203745570059 
 01/01  13:30:00,-1.6500000000000002,1083.6066169245144,1.0,189.38488290342594,1.0,189.38488290342594,1083.6066169245144,6.123607132069624,7.015354952999116,6.825356992913385,0.5340208797134096,6.134818347157771 
 01/01  13:45:00,-1.375,1033.9849641949475,1.0,179.3940297802914,1.0,179.3940297802914,1033.9849641949475,6.120656932369615,7.138204648827114,6.751649422918604,0.7411390652943055,6.104607676894869 
 01/01  14:00:00,-1.1,983.338804801501,1.0,169.43349014176136,1.0,169.43349014176136,983.338804801501,6.1152572376009479,7.236747498750692,6.674652276753363,0.9462122847201044,6.080893062744718 
 01/01  14:15:00,-1.1,1033.916034865693,1.0,178.15692317953907,1.0,178.15692317953907,1033.916034865693,6.171966082088932,8.053424820152845,6.839382881403139,1.106655207777635,6.0668876535028819 
