Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.040021203346797,-5.9121344685575,2.590592980815245,-4.320910753195676,5.474018078671899 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.857602559882633,-8.37973619667573,1.9294617578935914,-6.367073659581024,5.376255774125645 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,4.654757963578425,-10.855377855584651,1.2627996762756766,-8.419541856503315,5.2456288837247799 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.435646106889668,-13.337633872081066,0.5816083740768363,-10.479876608292216,5.092099149106027 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,4.367731074152046,-13.138793192498884,0.5219932534405416,-10.32801697784896,4.953936452389184 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,4.286138698581708,-12.961708217450197,0.4941949222924791,-10.18846180189638,4.848605611071703 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,4.2221572646545939,-12.783437471932828,0.4723249281014432,-10.048326445818646,4.770620716653029 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.169734261730988,-12.605243175654028,0.4671829024714498,-9.915149900765414,4.708754876024773 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.119030685187752,-12.479367175541798,0.46225965276335048,-9.760302593109487,4.653747643536589 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.071724154074616,-12.35487361266482,0.46665271037477398,-9.624325712652422,4.601141169625429 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,4.025240288138834,-12.23191216311646,0.465463234605636,-9.469681021860425,4.549533397601604 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9793889933699608,-12.110546086194903,0.4723398323126844,-9.333075983840672,4.498827938910505 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.929682474212521,-12.081874845193726,0.41644298594974318,-9.364174346107575,4.447988870412959 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8803873041289318,-12.054314679336154,0.3668772838269092,-9.401754394957266,4.3966200654894769 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8308664076136678,-12.028300815211,0.31817641563498,-9.439058130228262,4.344870789571776 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.781241518037231,-12.003700414629036,0.2697260519374822,-9.47540018356176,4.2929969751810159 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,3.737322058908637,-11.881711081361586,0.2626731710295189,-9.392021509367567,4.242287176173168 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,3.6936345341618219,-11.759795175234395,0.2531091010492901,-9.300645416668204,4.193250895708678 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,3.6510045892059677,-11.637856010638807,0.24376857388114105,-9.20834166522036,4.145645539510068 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.60925467929608,-11.515926156864213,0.23522490909726913,-9.115762788498046,4.099071552474226 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.560420234543214,-11.516889198454397,0.19453146051284876,-9.11771662106645,4.0518732224424529 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5122194603807035,-11.517791866586867,0.15515164938028648,-9.126210255599517,4.003319400608056 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4634706838837987,-11.518737169069656,0.11599288828494992,-9.13532921382955,3.9536951898727166 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4143987895162755,-11.519680597603284,0.07647659198448764,-9.14461750053357,3.903528090137826 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.367325205912915,-11.495995381362228,0.029226377125837645,-9.175556864901353,3.853478426007779 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3201181663030518,-11.473539208825584,-0.01603988354094099,-9.206716325195544,3.80389564374552 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.2731882403920817,-11.45222465240776,-0.06082052389126602,-9.237096329748625,3.754773040564947 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.226548818784818,-11.431983948806288,-0.10508348522660072,-9.266536757327629,3.7060062916223597 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,3.1793314369052818,-11.383108260019842,-0.1209362312051212,-9.215341924469726,3.6573261296239014 
 01/01  07:30:00,-10.3,148.01653406385126,1.0,22.819555959623899,1.0,22.819555959623899,148.01653406385126,3.251302230682383,-9.709603614396198,0.19381758429335606,-8.87561695693853,3.6264744724548318 
 01/01  07:45:00,-10.15,726.7626658811118,1.0,109.75755355442667,1.0,109.75755355442667,726.7626658811118,3.6485220722687607,-3.3411683641582998,1.513714357856827,-7.712179150519091,3.6628148331990895 
