Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.6717903820464458,-5.973532727429743,0.31116510137883326,-5.256255488753595,2.0252718689299855 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.4991225044954886,-8.441441350772236,-0.24943666322405989,-7.387570607735711,1.943240974896117 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,1.3061546483793732,-10.917731823507426,-0.8116025101099922,-9.525665194254259,1.8290520632893075 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,1.098073744101754,-13.400522101906207,-1.3876096737431568,-11.671983163744244,1.6916367522072607 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,1.044561990668987,-13.202103080014164,-1.4568051933014772,-11.522518088476659,1.5668734177883226 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.9762071529207528,-13.02476126030045,-1.4825191671664584,-11.36872046801841,1.4724974985504893 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.9242583117835688,-12.846238732944773,-1.5037694226843997,-11.214650989666723,1.4045470840861663 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8834151463726875,-12.66777452051768,-1.5125481329879449,-11.058325152544967,1.352858420937947 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.8441326426401404,-12.543365106695598,-1.5150998461931522,-10.92937234411852,1.3086281628837889 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.8082917960070852,-12.420392036519628,-1.5181715265648564,-10.79264215421449,1.2671803146993686 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,0.773478109007947,-12.299030353541708,-1.5196470943983514,-10.655329311644153,1.226947949171985 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7392003580486088,-12.17934175149952,-1.52047267949672,-10.518334731494292,1.1876070298418489 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7014556081553069,-12.14847913340252,-1.5602705113358866,-10.52749495916487,1.148418981854784 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6641254675142313,-12.118809516235018,-1.5957474242948707,-10.543664616418028,1.1090691954287424 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6267049841363538,-12.090786386349662,-1.6306438496948204,-10.559876087558678,1.0695903164822438 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.589251771179651,-12.064276474192905,-1.6653904036911627,-10.575568331736122,1.0300985310738898 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,0.5574390484281423,-11.94200391899743,-1.6704978922977035,-10.483584522318154,0.9915900356866023 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,0.5257897137614519,-11.819830926683516,-1.676865408674871,-10.383871069776092,0.9545072749781912 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,0.4950449438794758,-11.697638593853423,-1.6829372458608987,-10.283404723828824,0.9186806341575405 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.466064891512161,-11.575456487600402,-1.6882781728123746,-10.182752948872804,0.8839075998060988 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.427779619284527,-11.576261673073068,-1.7178479790946995,-10.183496323989516,0.8485929241132513 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.39123547721542975,-11.57690325311486,-1.7495099681888178,-10.188038262318515,0.8119271925383644 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.35403192175081607,-11.577633253082104,-1.780793428521406,-10.193343626806382,0.7741406979216291 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3164742476890582,-11.578358795649942,-1.8124197022751787,-10.19901275337719,0.7357353610399695 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2810856829310556,-11.552920132870878,-1.8477834557215829,-10.209507287861016,0.6973801189061739 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.24551089399700055,-11.528801425167396,-1.8802655259296444,-10.221512210738525,0.6595102273362659 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.21019137683423828,-11.50590306517063,-1.9124373191066866,-10.233332752055162,0.6221504796430862 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.17516048754016004,-11.48415357200763,-1.9442490427686039,-10.244723678079027,0.5851818224936544 
