Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.2466624713034399,-5.926606020236702,2.0816529068735578,-4.565714861897675,4.662810257625881 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.066578823744848,-8.394272734649152,1.444775415089282,-6.6324262446140669,4.568830889233646 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,3.8662462266903589,-10.870058581776743,0.8032497680239885,-8.705557355760107,4.442144504488215 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.649869330228004,-13.352439537348229,0.14737266158857666,-10.78660023752741,4.292518008645416 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,3.585435357261267,-13.153695591050712,0.08537535173098832,-10.634445512068965,4.157643297255168 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,3.5070596786940877,-12.976547436055555,0.058003720959902697,-10.491375816716755,4.055034802720229 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,3.4460197492757236,-12.79821523710134,0.036229781856377488,-10.347834993967127,3.9795567384252834 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,3.396447299228464,-12.619955193265794,0.031022541336596988,-10.211490373723052,3.920240520999608 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.3485293515459739,-12.494421865305846,0.02489778951957078,-10.058273332834006,3.867893283739626 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.3040392225808299,-12.370285236246108,0.027890248187759427,-9.923822624984325,3.818021771208256 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,3.2604515570711358,-12.24769875152848,0.029744214050992924,-9.780715849610829,3.769248503232976 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2174065617238396,-12.126723793237807,0.03179624213231591,-9.637015072466,3.7213422056421736 
