Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.078334920958698,-5.875095928309778,3.4912536055393277,-3.3701989468200397,7.550520888198099 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.887832675107352,-8.34241866875158,2.710702077833389,-5.3204668537457,7.439639164392909 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,6.675308806237045,-10.81778741087949,1.9230582524557463,-7.276686813733932,7.294582449584268 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,6.445598149113758,-13.29979738167913,1.120285922837354,-9.241036404976569,7.126276928118223 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,6.366126048746927,-13.100760991812372,1.075511539000729,-9.097972494974102,6.975810057919236 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,6.27390175623935,-12.92387835438703,1.0555485005105539,-8.984151144163093,6.86084158588336 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,6.200424863517404,-12.745782815027829,1.0338788478932202,-8.849371436860566,6.7744800201439949 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,6.1390606532606599,-12.56778114219125,1.033269811636501,-8.729592766158533,6.704429366025932 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.079710519265347,-12.441060174671405,1.0390318980396388,-8.5720457256175,6.64112065748417 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,6.023745436148209,-12.315684830943522,1.05454263629548,-8.433132910068878,6.580143593075069 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,5.968613862951266,-12.191796245290619,1.0632890848728494,-8.274557173950143,6.52017672367564 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.9141956033798499,-12.069455528689867,1.0811286124826439,-8.134976760145662,6.4611853612782819 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.855578418998355,-12.042132483747107,1.0110739787613739,-8.184477890910444,6.401734183514993 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.797329814954101,-12.015873748526597,0.9494016089107049,-8.240236685718174,6.341335634955535 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.7386918671499649,-11.991100543522086,0.8889180551626623,-8.295794655558098,6.280279495175339 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.679859774546067,-11.9676782454511,0.8287903124198692,-8.350250548254622,6.218979965190416 
