Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5515866792786883,-5.994072200890432,-0.8118613482857882,-5.291337052516667,0.8720526901864453 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.3791214998247056,-8.462032160643286,-1.434208300294756,-7.379034715277044,0.791529453499638 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.18574883152979869,-10.938620718240545,-2.0567344896304577,-9.473394982579635,0.6775629110689289 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.024111586223115105,-13.421688928690081,-2.692532361847043,-11.576221665579169,0.5391203869610147 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,-0.0749016561284461,-13.223451476313642,-2.7519767685030276,-11.432454388867086,0.4135109554987425 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.14196164505567275,-13.046113521305334,-2.7701480151977195,-11.283586453303144,0.3191755985700209 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,-0.1920808889953983,-12.867519791602542,-2.783943404703507,-11.134389828643066,0.25219229445091387 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.23070924992895554,-12.688984128028052,-2.7813737777897815,-10.99241099452314,0.2022317514119081 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.2677126628003873,-12.565092598783219,-2.7794535516464409,-10.856813091383288,0.1601586353509523 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010860609482849,-12.442662177651743,-2.7753797948071226,-10.721686916261206,0.12110209888370277 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.33334961657421127,-12.321870205169633,-2.769332825774086,-10.586686195028506,0.08340328643903622 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.3650271922105724,-12.202778893448708,-2.7625867464245745,-10.452110688519497,0.046691354689333487 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.4001914988950256,-12.171199888278436,-2.8006069978651455,-10.462315514494265,0.01013694206099183 
