Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.566763086476858,-5.902570982567622,2.60684505610584,-3.9124362588315195,6.00759108889465 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.380860070680972,-8.370123162892622,1.8706010886767218,-5.899918368352644,5.904405534896092 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,5.173655139953743,-10.845739896766416,1.1282963837697935,-7.893486939146612,5.7673482892236589 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.949603531393864,-13.327981101990244,0.37129791189568098,-9.89510656918435,5.606898172946262 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,4.877091532395139,-13.129122366397495,0.3222077551268967,-9.749211950350514,5.463049287650875 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,4.791286177658407,-12.952113370839113,0.3029684733309068,-9.628654650202975,5.353604339359639 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,4.723717097672806,-12.773895135095743,0.28168294062015777,-9.487101159950612,5.272373052768702 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.668104575346774,-12.595761654785843,0.281259405260073,-9.361316343472936,5.207552356371857 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.6143841817913719,-12.4696863202644,0.283826253171128,-9.206161904391479,5.149664765960017 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.564106159781401,-12.344984933716493,0.2960994497534557,-9.06960362136283,5.094220108035326 
