Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.52413196483499,-5.848767298238409,6.127602201998343,-4.227405967506172,9.053789836066441 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,8.339619185797583,-8.31568591277917,5.582951164644214,-6.358377539622779,8.950186398772712 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,8.13542628838529,-10.790497351404275,5.0313149544482489,-8.495633736624996,8.81624781140795 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,7.915819138456873,-13.27195007733012,4.464435169306967,-10.640309452805468,8.661542427468215 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,7.84128927515544,-13.072522482343615,4.38136831563304,-10.473978617306557,8.521820251216332 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,7.753762710118372,-12.895588405430214,4.335871608837749,-10.32487848676817,8.413201790039713 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,7.683002691884267,-12.71753191213244,4.295879644186243,-10.175485787145817,8.330019086948602 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,7.623007665465772,-12.539565385288756,4.268450283055699,-10.02386395630856,8.26140448111465 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.56452282226214,-12.412078715675163,4.248174976499399,-9.872761278030623,8.198731619427062 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,7.50897811081206,-12.285898533040822,4.229632426402873,-9.721452054687802,8.13789954987894 
