Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.6776842116370536,-5.955178442631561,1.1570931637699005,-5.104661928795053,3.057662516445809 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.5025018685902449,-8.423030423987854,0.5999444663933105,-7.235923630129605,2.9724261714459034 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,2.308169675495922,-10.899057534670473,0.039586357262123787,-9.374024911319907,2.855279584161916 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0984683401278407,-13.381657565959597,-0.5346442451361781,-11.520146518817683,2.715332191999958 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,2.041845818818733,-13.1830853676814,-0.6057056917035766,-11.36764097092896,2.588477101081787 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,1.9706789735696877,-13.005800877806318,-0.6343445418891633,-11.21454619801358,2.492179227174067 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,1.9160114320662949,-12.827344978654696,-0.6583276839387509,-11.061197627940772,2.422172231059261 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8724108882681164,-12.648952541593838,-0.6698020052054972,-10.905592939048347,2.3681532427350655 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.8303766914422067,-12.524091717594722,-0.6743582880145596,-10.774723418484428,2.321340672085534 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.7916992837975983,-12.400648944308472,-0.6795103033034593,-10.635741265572279,2.2771422367980649 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,1.7539949597701655,-12.278794248523904,-0.6831184081688662,-10.496091657679188,2.2340682952643617 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7168043037288173,-12.158588169712943,-0.6860913158542417,-10.356675907472664,2.191842554534097 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6760933736573654,-12.12837376344361,-0.7292712348021837,-10.36907420983141,2.1497172503759218 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6357969033525375,-12.099326488760538,-0.7679269217640012,-10.388470272775067,2.1073839518280166 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.595396269710465,-12.071895524987238,-0.8059840517454404,-10.407814926449987,2.064894964011623 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.554959661145147,-12.045948512509389,-0.8438806781002199,-10.426546956015614,2.0223840181756556 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,1.5201408189467285,-11.923749091423784,-0.8516857579735415,-10.335066272434006,1.9808750435298553 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,1.4854927221334556,-11.801642179914229,-0.8608349192398919,-10.235805431178506,1.9408142111134526 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,1.451768673394123,-11.679515401692312,-0.8696788446807204,-10.135789919791478,1.9020225459446894 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4188285305072639,-11.557398745832219,-0.8777768496321983,-10.035585963072322,1.8641707875840999 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3786813622755037,-11.558215711606377,-0.9101158429036218,-10.037047536538353,1.8258269102251786 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3391533322933378,-11.558951514719578,-0.944025894124934,-10.042003535053425,1.7862214869693303 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.299109369129043,-11.559730519589494,-0.9778272894907332,-10.047766883319753,1.7455357028952395 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2586927308092382,-11.560509667193559,-1.0137316187451689,-10.051818937974929,1.7041607287341243 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2204016324664742,-11.535594383991022,-1.0506618658639014,-10.06672511274445,1.6628783405754544 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1819314888130117,-11.511969059377714,-1.0860992915692123,-10.081727819162893,1.622117823864305 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1437413000160957,-11.489540622388802,-1.1212643636454232,-10.096291469532958,1.5818750012510213 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1058478577167233,-11.468239020395079,-1.156043930158262,-10.110320444397417,1.5420171522834712 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0670619253518597,-11.420122567179773,-1.1746732358602117,-10.066805148283607,1.5020638889006027 
 01/01  07:30:00,-10.3,92.15750704739708,1.0,22.819555959623899,1.0,22.819555959623899,92.15750704739708,1.13651656172993,-9.747154058745029,-0.79636053282087,-9.695389550085907,1.4774915845661812 
 01/01  07:45:00,-10.15,454.0668273181285,1.0,109.75755355442667,1.0,109.75755355442667,454.0668273181285,1.5001652220074414,-3.385404151589165,0.7857930228344685,-8.379313099043998,1.5106115586360074 
 01/01  08:00:00,-10.0,829.8784025660395,1.0,195.8764694434918,1.0,195.8764694434918,829.8784025660395,1.9737868516732234,3.11830037425154,2.5226958554092109,-7.0716214643787229,1.606296580672775 
 01/01  08:15:00,-9.725,1208.431253707413,1.0,278.97248314719988,1.0,278.97248314719988,1208.431253707413,2.3169563807265489,8.281856926218462,4.059163020447045,-5.938180744041688,1.751875308443544 
 01/01  08:30:00,-9.45,1611.27847082868,1.0,364.91995730569456,1.0,364.91995730569456,1611.27847082868,2.7057755909943994,13.3645590540367,5.5817633666639498,-4.816706536884851,1.9390068559296466 
 01/01  08:45:00,-9.175,1882.5474509696963,1.0,420.35879993239237,1.0,420.35879993239237,1882.5474509696963,2.9709826512695725,16.12317465664882,6.590564498390677,-4.133304953207187,2.1479855345624538 
 01/01  09:00:00,-8.9,2165.2536956705005,1.0,478.00138373643099,1.0,478.00138373643099,2165.2536956705005,3.284540221862448,19.118581994061505,7.600948511368415,-3.4227298610450136,2.3691892946783974 
 01/01  09:15:00,-8.350000000000002,2454.840672138349,1.0,536.9185644770597,1.0,536.9185644770597,2454.840672138349,3.539874028316317,20.238035446071405,8.640688267686415,-2.6751927532974379,2.605739740914985 
 01/01  09:30:00,-7.800000000000001,2754.837686584413,1.0,598.0969199229219,1.0,598.0969199229219,2754.837686584413,3.8204820746652436,21.49250100291406,9.698861502730097,-1.9193142899329133,2.8610113576883506 
 01/01  09:45:00,-7.25,2954.460675234528,1.0,637.6133352894237,1.0,637.6133352894237,2954.460675234528,4.032721068480285,21.553551055695775,10.450271800193889,-1.4195716550005955,3.1204965297432998 
 01/01  10:00:00,-6.7,3151.0542115929945,1.0,676.6412284283772,1.0,676.6412284283772,3151.0542115929945,4.263332155445961,21.714796026679307,11.17458739849178,-0.9119811605933137,3.3738675422927679 
 01/01  10:15:00,-6.275,3343.9250631385687,1.0,715.0112779846514,1.0,715.0112779846514,3343.9250631385687,4.570323990955863,23.812296631047169,11.929430696153645,-0.16881779386687868,3.623972672656983 
 01/01  10:30:00,-5.85,3532.070082927922,1.0,752.5077794605232,1.0,752.5077794605232,3532.070082927922,4.864009959281297,25.747228158755065,12.673329027410205,0.5514485373673779,3.875502965291334 
 01/01  10:45:00,-5.425,3479.1857131981189,1.0,742.5988714321785,1.0,742.5988714321785,3479.1857131981189,5.030808474468197,25.59902421469671,12.775728995750399,0.8344806402402014,4.11237944609774 
 01/01  11:00:00,-5.0,3401.966428615978,1.0,727.8169025450712,1.0,727.8169025450712,3401.966428615978,5.193217062916423,25.369647403485464,12.78595504447037,1.082832143851988,4.323198997533698 
 01/01  11:15:00,-4.575,3268.9162799877196,1.0,700.3759009170325,1.0,700.3759009170325,3268.9162799877196,5.303342451543866,24.62689240388031,12.62400028263744,1.2619823275002773,4.502284255083956 
 01/01  11:30:00,-4.15,3167.996389959925,1.0,681.6705029034473,1.0,681.6705029034473,3167.996389959925,5.433087802972961,24.296293490259627,12.562521070261596,1.518721842448599,4.657038834762344 
 01/01  11:45:00,-3.7249999999999998,2777.3496836530587,1.0,602.01865277251,1.0,602.01865277251,2777.3496836530587,5.346140248696016,21.26786605478702,11.668616445476573,1.2440771542086396,4.768419744096358 
 01/01  12:00:00,-3.3,2266.039030991335,1.0,493.55004396206007,1.0,493.55004396206007,2266.039030991335,5.160905140233554,17.089202525822456,10.283377329557652,0.6925209498373306,4.816736496838748 
 01/01  12:15:00,-3.0249999999999996,1864.918535661873,1.0,412.335026418112,1.0,412.335026418112,1864.918535661873,5.027911856044835,14.244484120120767,9.199470026527365,0.31624421198557686,4.815871225014927 
 01/01  12:30:00,-2.75,1360.7676135935772,1.0,305.94037763660148,1.0,305.94037763660148,1360.7676135935772,4.754746672417367,10.070671027943316,7.700921206052385,-0.3137777823453689,4.772640285096774 
 01/01  12:45:00,-2.475,1239.845359812998,1.0,281.0763483922329,1.0,281.0763483922329,1239.845359812998,4.73734928548551,9.55698919489219,7.347351581854809,-0.21452357221619423,4.716132881943277 
 01/01  13:00:00,-2.2,1121.425395556538,1.0,256.7721209415886,1.0,256.7721209415886,1121.425395556538,4.705228082034694,8.950310255835732,7.058283711290869,-0.0911490349280939,4.6683232289932079 
