Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.31666125766281535,-6.010047770699666,-1.4362401220539596,-5.497353194393099,-0.019254563457944165 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.4870785312456122,-8.477957544480589,-2.033862948117644,-7.606554400473897,-0.09572007683087489 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,-0.6781687794781532,-10.954710812422942,-2.630228238212453,-9.722449909746388,-0.20555912905365979 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.8854707116286695,-13.437920864623039,-3.239514901447251,-11.846946206476503,-0.34008923827284467 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,-0.9326746241024,-13.239796532974412,-3.3015991819428907,-11.705141664896019,-0.4625747005865314 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,-0.9964907831082521,-13.062398758422387,-3.319232274038086,-11.55277967698089,-0.5544539534213973 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,-1.0437021487740528,-12.883744175043895,-3.3328997629504899,-11.400106543854065,-0.6192125662040864 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-1.0795843903485954,-12.705142581810872,-3.3340708305140085,-11.244958675929979,-0.6669211780743111 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.1138444381244138,-12.581634323985556,-3.330084102354192,-11.120043180499806,-0.7065370149121122 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-1.144454580281396,-12.459598340690088,-3.3265728190164056,-10.987925957019002,-0.7429556402709069 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.1729012839808369,-12.33922011075973,-3.321398670381427,-10.85534172839283,-0.7778054980079129 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.201746267699368,-12.22060146762627,-3.3152246899586546,-10.723155698305505,-0.8115662523382102 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.2348420143909953,-12.188453780163505,-3.347320137869474,-10.730175473738086,-0.8451406584777789 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.2665410824822819,-12.157517247818442,-3.3788806789748948,-10.740206222206212,-0.8789806517405066 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.2984413458342168,-12.128334149435043,-3.406900901230074,-10.752120704603954,-0.9129216460075648 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.330397868252081,-12.100714317298275,-3.4369812722965209,-10.76389080708691,-0.946895723170419 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,-1.3557032707658996,-11.97830327699413,-3.434998299751328,-10.67245312602165,-0.9797905559650131 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,-1.381767045814951,-11.856037221714166,-3.4340057569263537,-10.57333973377996,-1.0111840923376603 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,-1.4068597755573674,-11.733715263121175,-3.4329830141887784,-10.473504581995428,-1.0413149411128194 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4311942601074897,-11.611406940415382,-3.43123374647638,-10.373463428939715,-1.0705341530920066 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.463967247681708,-11.612095703471344,-3.456069248413769,-10.37339101713053,-1.1003819923371046 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.4942342513223022,-11.612644637566202,-3.482718510155564,-10.377304218143081,-1.1314741164613136 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.527178384228476,-11.61330906134785,-3.508728324689173,-10.381998335724461,-1.1637340200980038 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5593267707218952,-11.61389290225837,-3.535588947600729,-10.387253733394346,-1.1967134013658392 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.5883245341918982,-11.587428182530573,-3.563595406905847,-10.39528123515231,-1.2295014506891427 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.6184911743310953,-11.562363727334285,-3.5900911513444955,-10.403370123575883,-1.261717078491573 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.6483196637475604,-11.538529262556276,-3.616505854573745,-10.411463820195877,-1.2934451754315262 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,-1.6778882955331685,-11.515891776299993,-3.642576748534566,-10.419299957934016,-1.3248450173979217 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,-1.7095675828213133,-11.46882452386641,-3.6525549749049448,-10.39017122979783,-1.356543808286874 
 01/01  07:30:00,-10.3,43.92919895502562,1.0,22.819555959623899,1.0,22.819555959623899,43.92919895502562,-1.641083857962294,-9.796316320047922,-3.25450282415801,-10.005632042062189,-1.3755238085865112 
 01/01  07:45:00,-10.15,217.30754917639187,1.0,109.75755355442667,1.0,109.75755355442667,217.30754917639187,-1.3037808902117798,-3.4428641143343188,-1.5818910416248855,-8.641107222666279,-1.347117805789995 
 01/01  08:00:00,-10.0,399.4699535945363,1.0,195.8764694434918,1.0,195.8764694434918,399.4699535945363,-0.8901052813060038,3.0526917440966057,0.1634571798899742,-7.303671665462389,-1.2653796441398045 
