Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.2218610431304,-5.908865724092351,1.9688626102698095,-3.7043399403258379,5.648479305174583 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.034199861578095,-8.376506688704998,1.1595518398394802,-5.637009776396894,5.5430218602947589 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,4.824505278023862,-10.852271169640562,0.3442035070535212,-7.575748156770942,5.402488539608543 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.597411385816344,-13.334660950602045,-0.48574707004581799,-9.522893303227875,5.23777441426899 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,4.523318089946289,-13.13590616611733,-0.5230113493839212,-9.385198914313947,5.090538194119782 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,4.436013700349156,-12.958915472249247,-0.5354910324751927,-9.271845710914704,4.9790485773713739 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,4.367650565162086,-12.780688053294105,-0.5449450593307574,-9.148392382590942,4.896863957686694 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,4.3115382932769699,-12.602542545973512,-0.542303132231325,-9.019646592461243,4.831591701215586 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.257617771357287,-12.476652862033049,-0.5263888029147665,-8.876186222954857,4.77354651735384 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.207132189326243,-12.352142553866566,-0.5088208714537359,-8.7318344515013,4.718033636088633 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,4.157664843450587,-12.229167107534073,-0.48960393678095218,-8.587160862240126,4.663686910616265 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,4.108821949012181,-12.107782099438725,-0.46974913878347027,-8.44264230336978,4.610319567061395 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,4.055873720143496,-12.07925282725432,-0.534476230035807,-8.486282787930123,4.5565092802155269 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,4.003268918084621,-12.05183755817634,-0.5904710194411109,-8.536790415041139,4.501787953378629 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.950285075304835,-12.025964384915725,-0.6451826376376175,-8.587287568386614,4.446433312572431 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8971051986016449,-12.00149712635385,-0.6995179188626253,-8.636788372240006,4.390838842865753 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,3.8498188310257714,-11.879575786868602,-0.6975290651418504,-8.562633597970205,4.336595238526471 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,3.8028381549659859,-11.757721240562314,-0.6989149379339779,-8.480751398330313,4.284297457927852 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,3.757052850126128,-11.635839837638624,-0.7002216029169404,-8.397723590909095,4.233637050845383 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.712252249621105,-11.513966881845482,-0.700721947553518,-8.314291529207253,4.184129401618738 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6603054661337515,-11.514988829205056,-0.7413684282448116,-8.3200125679478,4.133947400119901 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.6090025847484079,-11.515951196538686,-0.7802159404859026,-8.331595403403071,4.082310988842976 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5571250220155665,-11.516957437248996,-0.8187501135728326,-8.343862657598948,4.029541985638788 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.5049157184430408,-11.517961295830548,-0.8576112864209335,-8.356354413940835,3.976215280902634 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.4546254923920669,-11.494378570699502,-0.9105849014952696,-8.399266457959812,3.9229241027586405 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.40418635449855,-11.472023074757017,-0.9610543115534256,-8.442567398555753,3.870002760276738 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.3539894802034189,-11.450804866090968,-1.0108148393838406,-8.48498399168409,3.817475532051675 
 01/01  07:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,3.30406260100825,-11.430655778290353,-1.0599216520554365,-8.52626788055062,3.7652739416761165 
 01/01  07:15:00,-10.45,0.0,0.0,0.0,0.0,0.0,0.0,3.2537752195046618,-11.381803823546463,-1.0648173729102837,-8.47174971701213,3.713384578748246 
 01/01  07:30:00,-10.3,164.70730277996078,1.0,22.819555959623899,1.0,22.819555959623899,164.70730277996078,3.327220464289042,-9.708150390489378,-0.74189054380372,-8.118925643110686,3.6804883536838526 
 01/01  07:45:00,-10.15,808.7145075753374,1.0,109.75755355442667,1.0,109.75755355442667,808.7145075753374,3.7397399195388796,-3.3387136808658695,0.5777011994420036,-6.930463145534532,3.7185469326958877 
 01/01  08:00:00,-10.0,1470.5605139501664,1.0,195.8764694434918,1.0,195.8764694434918,1470.5605139501664,4.277921516396355,3.154437410037358,1.9962734286700084,-5.7171805075107049,3.8342005575288815 
 01/01  08:15:00,-9.725,2130.1268679617157,1.0,278.97248314719988,1.0,278.97248314719988,2130.1268679617157,4.6815307835050119,8.32017583177916,3.412764469239505,-4.630958991890111,4.005686579038212 
 01/01  08:30:00,-9.45,2825.385387072841,1.0,364.91995730569456,1.0,364.91995730569456,2825.385387072841,5.128191435025787,13.401796414821416,4.9478380434068189,-3.5134295746611317,4.222928929595696 
 01/01  08:45:00,-9.175,3285.3657815806207,1.0,420.35879993239237,1.0,420.35879993239237,3285.3657815806207,5.448404392449903,16.159477261743079,5.930196561124717,-2.8233138277042828,4.4638058858225 
 01/01  09:00:00,-8.9,3762.8630174369429,1.0,478.00138373643099,1.0,478.00138373643099,3762.8630174369429,5.820956867747028,19.154570232330465,6.910412417076827,-2.118394007231416,4.71789788405196 
 01/01  09:15:00,-8.350000000000002,4250.448423053731,1.0,536.9185644770597,1.0,536.9185644770597,4250.448423053731,6.139974253496938,20.271885090787547,7.894701437646631,-1.4369404559593023,4.985465960637645 
 01/01  09:30:00,-7.800000000000001,4754.8784400001809,1.0,598.0969199229219,1.0,598.0969199229219,4754.8784400001809,6.487797518508636,21.524626692223415,8.893581569497087,-0.7549442463684954,5.272217543322102 
 01/01  09:45:00,-7.25,5085.790385716765,1.0,637.6133352894237,1.0,637.6133352894237,5085.790385716765,6.758144535657106,21.584090163310539,9.603489752062956,-0.2944712733711299,5.392630669637732 
 01/01  10:00:00,-6.7,5411.8281742364,1.0,676.6412284283772,1.0,676.6412284283772,5411.8281742364,7.007130177093674,21.742904311351638,10.269787558105748,0.15853604142722589,5.62988976278083 
 01/01  10:15:00,-6.275,5731.93450410702,1.0,715.0112779846514,1.0,715.0112779846514,5731.93450410702,7.3057706689817218,23.83969688929674,11.000375646289058,0.8732211768048046,5.8141493933345 
 01/01  10:30:00,-5.85,6044.505928231053,1.0,752.5077794605232,1.0,752.5077794605232,6044.505928231053,7.670401857924352,25.776538886471383,11.747511251037281,1.5782327227522615,6.245692356075418 
 01/01  10:45:00,-5.425,5951.610197095371,1.0,742.5988714321785,1.0,742.5988714321785,5951.610197095371,7.950739837798723,25.63020772071917,11.956414336029411,1.864255492866846,6.628272205191599 
 01/01  11:00:00,-5.0,5818.873031211445,1.0,727.8169025450712,1.0,727.8169025450712,5818.873031211445,8.194120430808587,25.401170618157633,12.082882851533896,2.113454231575588,6.953405942371399 
 01/01  11:15:00,-4.575,5590.605323962885,1.0,700.3759009170325,1.0,700.3759009170325,5590.605323962885,8.366196864151919,24.65902610446875,12.049257201474575,2.2895897506372195,7.227684757941397 
 01/01  11:30:00,-4.15,5421.315289253884,1.0,681.6705029034473,1.0,681.6705029034473,5421.315289253884,8.523525835558314,24.32814834750182,12.079787454518169,2.5327979434703709,7.465087323245661 
 01/01  11:45:00,-3.7249999999999998,4759.463309286249,1.0,602.01865277251,1.0,602.01865277251,4759.463309286249,8.466547179559115,21.30088159994466,11.362115106327963,2.2526313294116564,7.643178458917265 
 01/01  12:00:00,-3.3,3887.1134706147715,1.0,493.55004396206007,1.0,493.55004396206007,3887.1134706147715,8.27955623266019,17.12268494310043,10.194989028249552,1.6951182208904357,7.736244603102512 
 01/01  12:15:00,-3.0249999999999996,3209.574868603734,1.0,412.335026418112,1.0,412.335026418112,3209.574868603734,8.1514594511662,14.278832458217887,9.268104298080857,1.3092406455789388,7.761600739456575 
 01/01  12:30:00,-2.75,2350.7180690914585,1.0,305.94037763660148,1.0,305.94037763660148,2350.7180690914585,7.8472788775516639,10.106183103356314,7.940938485670927,0.6652979153586784,7.730059705145201 
 01/01  12:45:00,-2.475,2146.122384804586,1.0,281.0763483922329,1.0,281.0763483922329,2146.122384804586,7.826516961653441,9.594244070049462,7.65552287239268,0.7446491667548685,7.681459901788638 
 01/01  13:00:00,-2.2,1945.7887113955822,1.0,256.7721209415886,1.0,256.7721209415886,1945.7887113955822,7.7901264423731739,8.987082009471126,7.448572665923905,0.8529585365141088,7.641461434880352 
 01/01  13:15:00,-1.9250000000000003,1589.5114814468812,1.0,210.73276284570657,1.0,210.73276284570657,1589.5114814468812,7.650426068686597,7.4402394367149669,6.924750444714164,0.7327658180593062,7.605413102419873 
 01/01  13:30:00,-1.6500000000000002,1411.9992818845379,1.0,189.38488290342594,1.0,189.38488290342594,1411.9992818845379,7.617088477089164,7.034927960365506,6.718889145570131,0.8302018179213064,7.573016060567765 
