Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.8249635113643665,-5.989127016816223,-1.3369415415452864,-4.693951862437075,1.143753413437492 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6462797959406603,-8.457117110176585,-2.1869433553379169,-6.609701466992078,1.0532081392279163 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.4430683755044806,-10.933873297402167,-3.038042747657414,-8.53162528685931,0.925637978743075 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2236830358650877,-13.417080193064681,-3.902563268542849,-10.46281246348184,0.7715154665135148 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,0.16471781213994789,-13.219009846065797,-3.928329289819885,-10.335521861028269,0.6332459049469712 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.09020734984168504,-13.041789914063438,-3.9254982002149747,-10.219422479085609,0.5305346794452623 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.03463240893265911,-12.863241580046175,-3.920566647345481,-10.093864016251246,0.45817783041530527 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.00835108189627395,-12.6847558966434,-3.903703035671242,-9.962748604486024,0.40421484892869666 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.04909106209976733,-12.560812408321685,-3.8791668730750077,-9.829498952270058,0.3586747617370126 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.08599163512708515,-12.43833001967653,-3.852339230126404,-9.696184736170494,0.3163968491341667 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.12165298476759076,-12.317484790911469,-3.8236686590312276,-9.562753128098507,0.27565165880159955 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.15661497926568863,-12.198336653478805,-3.79432987350998,-9.429648937627349,0.23604883519278156 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.19543820899949489,-12.166952619408362,-3.8418558228397616,-9.457387955889374,0.1962813725840191 
