Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.8101686388317063,-5.989304523997351,-0.3131339453379951,-5.458666184526919,1.1409234320934656 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.6395075624911697,-8.457248453135904,-0.8468545468451794,-7.61265012885076,1.0628887497386368 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,0.4488935248226902,-10.933696263455224,-1.38104310626278,-9.77348971314916,0.9528314089958362 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.24344661049618245,-13.416627142570587,-1.9287928062209972,-11.94268665400557,0.8194076995957133 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,0.19350529819163723,-13.218318348183225,-2.0006079506676999,-11.795711166501519,0.6978957851714359 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.1284128173626259,-13.04091464155862,-2.025861345786666,-11.638289080677737,0.6061122780892485 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,0.07939475271394672,-12.862330932725249,-2.047055892551384,-11.480599306414263,0.5405028045136138 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04136921202068158,-12.683800928950964,-2.055882306341232,-11.320859389856765,0.49120880843356 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.004822387037807863,-12.55976950870521,-2.0595589693551235,-11.19365761880556,0.4495188275287769 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.028238702535510315,-12.437189058862487,-2.06357046093342,-11.059186761767706,0.4107313751482672 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.06023944440188983,-12.31623903753512,-2.0659003617464579,-10.924311531674562,0.37322575581737879 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.09169505070999103,-12.19698244541231,-2.0675707978199968,-10.789890210431736,0.33663791538283036 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.12652632542560364,-12.165562162218496,-2.1034201624595996,-10.793566994425249,0.3002872205053943 
