Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),ZONE ONE:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Sunlit Fraction [](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](TimeStep),ZN001:WALL001:WIN001:Surface Window Transmitted Solar Radiation Rate [W](TimeStep),ZN001:WALL001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:Surface Outside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Inside Face Temperature [C](TimeStep),ZN001:WALL001:WIN001:Surface Outside Face Temperature [C](TimeStep),ZONE ONE:Zone Mean Air Temperature [C](TimeStep) 
 01/01  00:15:00,-4.324999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.8809410905049934,-5.951504076962082,0.5415279848408545,-4.485142675660597,3.2565162993828555 
 01/01  00:30:00,-6.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.701075693196899,-8.4193476031454,-0.203869266915774,-6.472890386604945,3.1625070294117316 
 01/01  00:45:00,-9.575,0.0,0.0,0.0,0.0,0.0,0.0,2.498767602596111,-10.895572393244139,-0.9524650182605114,-8.466821089796327,3.033874957469534 
 01/01  01:00:00,-12.2,0.0,0.0,0.0,0.0,0.0,0.0,2.278866631219145,-13.378322653018117,-1.7151820057002283,-10.469199720739539,2.880652595902128 
 01/01  01:15:00,-12.075,0.0,0.0,0.0,0.0,0.0,0.0,2.2162462165510035,-13.179827451091164,-1.7592876768226234,-10.328544860324996,2.7430128512308116 
 01/01  01:30:00,-11.95,0.0,0.0,0.0,0.0,0.0,0.0,2.138410255670708,-13.002689168556543,-1.7702378330075135,-10.205206685449867,2.6395068929781937 
 01/01  01:45:00,-11.825,0.0,0.0,0.0,0.0,0.0,0.0,2.078793185658114,-12.824272917097697,-1.7839606922499343,-10.061445168584783,2.564667757469003 
 01/01  02:00:00,-11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.031271546559289,-12.645933025582183,-1.7768779753527043,-9.932999823408068,2.5069779071712925 
 01/01  02:15:00,-11.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9857073615681183,-12.521047806007275,-1.765195794106262,-9.794018014693279,2.456911829672629 
 01/01  02:30:00,-11.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.9437068188873468,-12.397584626964513,-1.751941644023134,-9.654059354451193,2.409625340483695 
 01/01  02:45:00,-11.25,0.0,0.0,0.0,0.0,0.0,0.0,1.9027738244435797,-12.275709573750352,-1.7369262498692706,-9.513839474019278,2.363589612739347 
 01/01  03:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8624451723222298,-12.155480988639724,-1.7212423306499432,-9.37382760738734,2.318529316530946 
 01/01  03:15:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.8182766171119043,-12.125420665422326,-1.7732399342010013,-9.402895898600548,2.2732907480092976 
 01/01  03:30:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7744811855175767,-12.096530851058846,-1.818003443406269,-9.438952526511969,2.2274572200058806 
 01/01  03:45:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7304270578397543,-12.069253023719928,-1.8617149857345794,-9.47499431561613,2.1811942300238877 
 01/01  04:00:00,-11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6862380998551674,-12.043451282032388,-1.9051307074771558,-9.510182414704218,2.134774867888829 
 01/01  04:15:00,-10.975,0.0,0.0,0.0,0.0,0.0,0.0,1.6478825852884902,-11.921323726149972,-1.901473016635066,-9.429772124430884,2.0895519893628178 
 01/01  04:30:00,-10.85,0.0,0.0,0.0,0.0,0.0,0.0,1.6097686963476097,-11.799281406976068,-1.9005590695093134,-9.341612667537448,2.0460662569630165 
 01/01  04:45:00,-10.725,0.0,0.0,0.0,0.0,0.0,0.0,1.5727259948501256,-11.677215488253287,-1.8995169969896325,-9.252433497205744,2.004071396878396 
 01/01  05:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.5365804783292565,-11.555158699422114,-1.8977110766783199,-9.162926367779903,1.9631495292767645 
 01/01  05:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4931592110010093,-11.556037900268848,-1.9288637067438686,-9.167802933657015,1.9216884843413627 
 01/01  05:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4503009057697945,-11.556836413364947,-1.9659107315700908,-9.174018722899064,1.8787439288096875 
 01/01  05:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.4068970370610428,-11.557683173589698,-1.9994146059606238,-9.182827338313814,1.8345968185531765 
 01/01  06:00:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3631129286652544,-11.558528312281747,-2.033049019226439,-9.192198923545789,1.7898327794370892 
 01/01  06:15:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3214000004937213,-11.533724504034366,-2.075224241672572,-9.222000664542293,1.7451453023178723 
 01/01  06:30:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.279521157931357,-11.510208789378505,-2.1154153269370115,-9.251958824686256,1.7009004235460759 
 01/01  06:45:00,-10.6,0.0,0.0,0.0,0.0,0.0,0.0,1.23789509577338,-11.487885621897267,-2.1550940621513066,-9.281202914638925,1.657100095857042 
